paper_id	title	artifact_url	artifact_url_valid	url_location	url_format
ISSTA-2018-14	CiD: automating the detection of API-related compatibility issues in Android apps.				
ISSTA-2018-15	Test migration for efficient large-scale assessment of mobile app coding assignments.	https://sites.google.com/view/testmigration/	True	i	r
ISSTA-2018-16	Analyzing the analyzers: FlowDroid/IccTA, AmanDroid, and DroidSafe.	https://resess.github.io/PaperAppendices/ISSTA2018.html	True	i	r
ISSTA-2018-17	Repositioning of static analysis alarms.				
ISSTA-2018-18	Shooting from the heap: ultra-scalable static analysis with heap snapshots.				
ISSTA-2018-19	Static analysis of Java dynamic proxies.				
ISSTA-2018-20	Practical detection of concurrency issues at coding time.	http://parallel-checker.com;https://github.com/blaeser/parallelchecker	False	c	s
ISSTA-2018-21	Tests from traces: automated unit test extraction for R.	https://github.com/fikovnik/ISSTA18-Artifact	True	i	f
ISSTA-2018-22	Translating code comments to procedure specifications.	https://github.com/albertogoffi/toradocu/releases/tag/v3.0	True	o	f
ISSTA-2018-23	PerfFuzz: automatically generating pathological inputs.	https://github.com/carolemieux/perffuzz	True	i	f
ISSTA-2018-24	Search-based detection of deviation failures in the migration of legacy spreadsheet applications.				
ISSTA-2018-25	Making data-driven porting decisions with Tuscan.	https://github.com/karkhaz/tuscan	True	i	f
ISSTA-2018-26	Comparing developer-provided to user-provided tests for fault localization and automated program repair.				
ISSTA-2018-27	Shaping program repair space with existing patches and similar code.	https://github.com/xgdsmileboy/SimFix	True	o	s
ISSTA-2018-28	Remove RATs from your code: automated optimization of resource inefficient database writes for mobile applications.	https://github.com/USC-SQL/RAT-TRAP	True	c	t
ISSTA-2018-29	Badger: complexity analysis with fuzzing and symbolic execution.	https://github.com/isstac/badger	True	o	t
ISSTA-2018-30	Exploiting community structure for floating-point precision tuning.				
ISSTA-2018-31	piCoq: parallel regression proving for large-scale verification projects.	http://cozy.ece.utexas.edu/icoq	False	i	t
ISSTA-2019-3	Crash-avoiding program repair.	https://github.com/gaoxiang9430/fix2fit	True	i	t
ISSTA-2019-4	Practical program repair via bytecode mutation.	https://github.com/prapr/prapr	True	i	r
ISSTA-2019-5	TBar: revisiting template-based automated program repair.	https://github.com/SerVal-DTF/TBar	True	i	t
ISSTA-2019-6	History-driven build failure fixing: how far are we?				
ISSTA-2019-7	LibID: reliable identification of obfuscated third-party Android libraries.	https://github.com/ucam-cl-dtg/LibID	True	i	f
ISSTA-2019-8	QADroid: regression event selection for Android applications.	http://pace.cse.iitm.ac.in/tools.php	True	i	t
ISSTA-2019-9	Mining Android crash fixes in the absence of issue- and change-tracking systems.	https://craftdroid.github.io	True	o	t
ISSTA-2019-10	Sara: self-replay augmented record and replay for Android in industrial cases.				
ISSTA-2019-11	Root causing flaky tests in a large-scale industrial setting.	https://sites.google.com/view/root-causing-flaky-tests/home;https://github.com/winglam/RootFinder	True	i	r
ISSTA-2019-12	Mitigating the effects of flaky tests on mutation testing.	https://doi.org/10.6084/m9.figshare.8226332	True	i	r
ISSTA-2019-13	Assessing the state and improving the art of parallel testing for C.				
ISSTA-2019-14	Failure clustering without coverage.	https://figshare.com/s/7e9ff8519340f0e7544e	True	o	f
ISSTA-2019-15	DeepHunter: a coverage-guided fuzz testing framework for deep neural networks.	https://sites.google.com/view/deephunter	True	o	r
ISSTA-2019-16	Search-based test and improvement of machine-learning-based anomaly detection systems.	https://bitbucket.org/maxcordy/idsga	True	o	f
ISSTA-2019-17	DeepFL: integrating multiple fault diagnosis dimensions for deep fault localization.	https://github.com/DeepFL/DeepFaultLocalization.git	True	o	r
ISSTA-2019-18	Codebase-adaptive detection of security-relevant methods.	https://github.com/secure-software-engineering/swan	True	i	r
ISSTA-2019-19	Effective and efficient API misuse detection via exception propagation and search-based testing.	https://github.com/mkechagia/Catcher	True	i	f
ISSTA-2019-20	Automated API-usage update for Android apps.	https://sites.google.com/view/appevolve	True	i	t
ISSTA-2019-21	A large-scale study of application incompatibilities in Android.	https://www.dropbox.com/s/k7w5f77dv2yos17/androidincompat-artefact.zip?dl=0	True	i	h
ISSTA-2019-22	Deferred concretization in symbolic execution via fuzzing.				
ISSTA-2019-23	Differentially testing soundness and precision of program analyzers.	https://github.com/Practical-Formal-Methods/adiff	True	o	f
ISSTA-2019-24	Judge: identifying, understanding, and evaluating sources of unsoundness in call graphs.				
ISSTA-2019-25	Adlib: analyzer for mobile ad platform libraries.				
ISSTA-2019-26	Interactive metamorphic testing of debuggers.				
ISSTA-2019-27	TestMig: migrating GUI test cases from iOS to Android.	https://sites.google.com/site/testmigicse2019	True	o	f
ISSTA-2019-28	Learning user interface element interactions.	https://github.com/uds-se/droidmate-bandits	True	o	s
ISSTA-2019-29	Improving random GUI testing with image-based widget detection.	https://github.com/thomasdeanwhite/GUIdance	True	o	f
ISSTA-2019-30	Automatically testing self-driving cars with search-based procedural content generation.				
ISSTA-2019-31	Semantic fuzzing with zest.	https://goo.gl/GfLRzA	True	o	t
ISSTA-2019-32	Detecting memory errors at runtime with source-level instrumentation.	https://drzchen.github.io/projects/movec	False	c	t
ISSTA-2019-33	Optimal context-sensitive dynamic partial order reduction with observers.	http://costa.fdi.ucm.es/syco	True	o	t
ISSTA-2019-34	Exploiting the laws of order in smart contracts.	https://github.com/ashgeek/Ethracer	True	o	f
ISSTA-2020-0	WEIZZ: automatic grey-box fuzzing for structured binary formats.	https://github.com/andreafioraldi/weizz-fuzzer	True	i	t
ISSTA-2020-1	Active fuzzing for testing and securing cyber-physical systems.	https://github.com/yuqiChen94/Active_fuzzer	True	o	r
ISSTA-2020-2	Learning input tokens for effective fuzzing.	https://github.com/uds-se/lFuzzer	True	t	s
ISSTA-2020-3	Fast bit-vector satisfiability.				
ISSTA-2020-4	Relocatable addressing model for symbolic execution.	https://www.tau.ac.il/~davivtra/projects/ram/	True	i	f
ISSTA-2020-5	Running symbolic execution forever.	https://srg.doc.ic.ac.uk/projects/moklee/	True	o	t
ISSTA-2020-6	Can automated program repair refine fault localization? a unified debugging approach.	https://github.com/yilinglou/proFL	True	i	f
ISSTA-2020-7	Automated repair of feature interaction failures in automated driving systems.	https://bitbucket.org/anonymous83/faultrepair/src/master/	True	o	r
ISSTA-2020-8	CoCoNuT: combining context-aware neural translation models using ensemble for program repair.	https://github.com/lin-tan/CoCoNut-Artifact	True	i	f
ISSTA-2020-9	Detecting and diagnosing energy issues for mobile applications.				
ISSTA-2020-10	Automated classification of actions in bug reports of mobile apps.	https://github.com/sakura182/Maca	True	i	r
ISSTA-2020-11	Data loss detector: automatically revealing data loss bugs in Android apps.	https://github.com/datalossdetector/DLD	True	i	t
ISSTA-2020-12	Reinforcement learning based curiosity-driven testing of Android applications.	https://github.com/anlalalu/Q-testing	True	i	f
ISSTA-2020-13	Effective white-box testing of deep neural networks with adaptive neuron-selection strategy.	https://github.com/kupl/ADAPT	True	i	f
ISSTA-2020-14	DeepGini: prioritizing massive tests to enhance the robustness of deep neural networks.	https://github.com/deepgini/deepgini	True	o	t
ISSTA-2020-15	Detecting and understanding real-world differential performance bugs in machine learning libraries.				
ISSTA-2020-16	Higher income, larger loan? monotonicity testing of machine learning models.	https://github.com/arnabsharma91/MonotonicityChecker	True	o	t
ISSTA-2020-17	Detecting flaky tests in probabilistic and machine learning applications.	https://github.com/uiuc-arc/flash	True	i	t
ISSTA-2020-18	Scaffle: bug localization on millions of files.				
ISSTA-2020-19	Abstracting failure-inducing inputs.	https://github.com/vrthra/ddset	True	c	t
ISSTA-2020-20	Debugging the performance of Maven's test isolation: experience report.				
ISSTA-2020-21	Feedback-driven side-channel analysis for networked applications.				
ISSTA-2020-22	Scalable analysis of interaction threats in IoT systems.	https://sites.google.com/view/iotcom/home	True	i	r
ISSTA-2020-23	DeepSQLi: deep semantic learning for testing SQL injection.	https://github.com/COLA-Laboratory/issta2020	True	i	f
ISSTA-2020-24	Dependent-test-aware regression testing techniques.	https://sites.google.com/view/test-dependence-impact;https://github.com/TestingResearchIllinois/dependent-tests-impact	True	i	r
ISSTA-2020-25	Differential regression testing for REST APIs.				
ISSTA-2020-26	Empirically revisiting and enhancing IR-based test-case prioritization.	https://sites.google.com/view/ir-based-tcp	True	i	r
ISSTA-2020-27	Intermittently failing tests in the embedded systems domain.				
ISSTA-2020-28	Feasible and stressful trajectory generation for mobile robots.	https://hildebrandt-carl.github.io/RobotTestGenerationArtifact/;https://github.com/hildebrandt-carl/RobotTestGeneration	True	i	f
ISSTA-2020-29	Detecting cache-related bugs in Spark applications.	https://github.com/Icysandwich/cachecheck	True	i	t
ISSTA-2020-30	Patch based vulnerability matching for binary programs.				
ISSTA-2020-31	Identifying Java calls in native code via binary scanning.	https://github.com/plast-lab/native-scanner	True	o	f
ISSTA-2020-32	An empirical study on ARM disassembly tools.	https://github.com/valour01/arm_disasssembler_study	True	i	t
ISSTA-2020-33	How effective are smart contract analysis tools? evaluating smart contract static analysis tools using bug injection.	https://github.com/DependableSystemsLab/SolidiFI	True	i	f
ISSTA-2020-34	A programming model for semi-implicit parallelization of static analyses.	https://github.com/phaller/reactive-async	True	i	f
ISSTA-2020-35	Recovering fitness gradients for interprocedural Boolean flags in search-based testing.	https://sites.google.com/view/evoipf/home	True	i	r
ISSTA-2020-36	Scalable build service system with smart scheduling service.				
ISSTA-2020-37	Escaping dependency hell: finding build dependency errors with the unified dependency graph.				
ISSTA-2020-38	How far we have come: testing decompilation correctness of C decompilers.	https://github.com/monkbai/DecFuzzer	True	i	r
ISSTA-2020-39	Discovering discrepancies in numerical libraries.	https://github.com/ucd-plse/FPDiff	True	o	t
ISSTA-2020-40	Testing high performance numerical simulation programs: experience, lessons learned, and open issues.	https://github.com/ustbsoftlang/issta2020-hpnsp	True	o	f
ISSTA-2020-41	Functional code clone detection with syntax and semantics fusion learning.	https://github.com/shiyy123/FCDetector	True	i	f
ISSTA-2020-42	Learning to detect table clones in spreadsheets.				
ISSTA-2021-1	Identifying privacy weaknesses from multi-party trigger-action integration platforms.				
ISSTA-2021-2	WebEvo: taming web application evolution via detecting semantic structure changes.	https://github.com/webevoexp/webevo	True	i	r
ISSTA-2021-3	Modular call graph construction for security scanning of Node.js applications.				
ISSTA-2021-4	Attack as defense: characterizing adversarial examples using robustness.				
ISSTA-2021-5	Exposing previously undetectable faults in deep neural networks.				
ISSTA-2021-6	DeepCrime: mutation testing of deep learning systems based on real faults.	https://github.com/dlfaults/deepcrime	True	o	r
ISSTA-2021-7	DeepHyperion: exploring the feature space of deep learning-based systems through illumination search.	https://github.com/testingautomated-usi/DeepHyperion	True	i	r
ISSTA-2021-8	Automatic test suite generation for key-points detection DNNs using many-objective search (experience paper).				
ISSTA-2021-9	Efficient white-box fairness testing through gradient search.	https://github.com/LingfengZhang98/EIDIG	True	i	f
ISSTA-2021-10	DialTest: automated testing for recurrent-neural-network-driven dialogue systems.	https://github.com/cicilzx/DialTest	True	i	f
ISSTA-2021-11	AdvDoor: adversarial backdoor attack of deep learning system.	https://github.com/AdvDoor/AdvDoor	True	i	f
ISSTA-2021-12	ModelDiff: testing-based DNN similarity comparison for model reuse detection.	https://github.com/ylimit/ModelDiff	True	c	t
ISSTA-2021-13	Parema: an unpacking framework for demystifying VM-based Android packers.	https://www.dropbox.com/sh/sf59dtfsfthlv5i/AAC0wQXoJ94y_0TiTqz7un0a?dl=0	True	i	t
ISSTA-2021-14	An infrastructure approach to improving effectiveness of Android UI testing tools.	https://github.com/TOLLER-Android/main	True	i	r
ISSTA-2021-15	Semantic matching of GUI events for test reuse: are we there yet?	https://doi.org/10.5281/zenodo.4725222	True	i	r
ISSTA-2021-16	GUIDER: GUI structure and vision co-guided test script repair for Android apps.	https://github.com/SEG-DENSE/Guider	True	o	t
ISSTA-2021-17	Understanding and finding system setting-related defects in Android apps.	https://github.com/setting-defect-fuzzing/home	True	c	t
ISSTA-2021-18	HomDroid: detecting Android covert malware by social-network homophily analysis.	https://github.com/CGCL-codes/HomDroid	True	i	r
ISSTA-2021-19	Seed selection for successful fuzzing.	https://datacommons.anu.edu.au/DataCommons/rest/records/anudc:6106/data/	True	o	f
ISSTA-2021-20	Gramatron: effective grammar-aware fuzzing.	https://github.com/HexHive/Gramatron	True	i	f
ISSTA-2021-21	QFuzz: quantitative fuzzing for side channels.	https://github.com/yannicnoller/qfuzz	True	o	t
ISSTA-2021-22	SAND: a static analysis approach for detecting SQL antipatterns.	https://github.com/USC-SQL/SAND	True	o	t
ISSTA-2021-23	Semantic table structure identification in spreadsheets.				
ISSTA-2021-24	Runtime detection of memory errors with smart status.	https://github.com/drzchen/movec	True	o	t
ISSTA-2021-25	UAFSan: an object-identifier-based dynamic approach for detecting use-after-free vulnerabilities.				
ISSTA-2021-26	Fuzzing SMT solvers via two-dimensional input space exploration.	https://smtfuzz.github.io/	True	o	t
ISSTA-2021-27	Boosting symbolic execution via constraint solving time prediction (experience paper).	https://github.com/Artisan-Lab/SMTimer	True	i	t
ISSTA-2021-28	Synthesize solving strategy for symbolic execution.				
ISSTA-2021-29	Type and interval aware array constraint solving for symbolic execution.				
ISSTA-2021-30	Grammar-agnostic symbolic execution by token symbolization.	https://github.com/gadse-bug/bugs	True	o	f
ISSTA-2021-31	Interval constraint-based mutation testing of numerical specifications.	https://github.com/clothildejeangoudoux/Magneto	True	i	f
ISSTA-2021-32	Predoo: precision testing of deep learning operators.	https://github.com/predoodl/predoo	True	o	f
ISSTA-2021-33	TERA: optimizing stochastic regression tests in machine learning projects.	https://github.com/uiuc-arc/tera	True	i	t
ISSTA-2021-34	Deep just-in-time defect prediction: how far are we?	https://github.com/ZZR0/ISSTA21-JIT-DP	True	i	t
ISSTA-2021-35	Fixing dependency errors for Python build reproducibility.	https://github.com/ucd-plse/PyDFix	True	o	t
ISSTA-2021-36	Test-case prioritization for configuration testing.	https://github.com/xlab-uiuc/ctest_prio_art	True	i	t
ISSTA-2021-37	The impact of tool configuration spaces on the evaluation of configurable taint analysis for Android.	https://doi.org/10.5281/zenodo.4729325	True	i	r
ISSTA-2021-38	Challenges and opportunities: an in-depth empirical study on configuration error injection testing.	https://github.com/ConfEIT-code/CeitInspector	True	i	f
ISSTA-2021-39	Empirically evaluating readily available information for regression test optimization in continuous integration.	https://doi.org/10.6084/m9.figshare.13656443	True	i	r
ISSTA-2021-40	Toward optimal mc/dc test case generation.	https://doi.org/10.6084/m9.figshare.13650242.v1	True	o	r
ISSTA-2021-41	Log-based slicing for system-level test cases.				
ISSTA-2021-42	Model-based testing of networked applications.				
ISSTA-2021-43	Validating static warnings via testing code fragments.	https://sites.google.com/view/helium-2021	True	i	t
ISSTA-2021-44	Continuous test suite failure prediction.	https://zenodo.org/record/4742337	True	i	f
ISSTA-2021-45	Empirical evaluation of smart contract testing: what is the best choice?	https://github.com/renardbebe/Smart-Contract-Benchmark-Suites	True	i	f
ISSTA-2021-46	iDEV: exploring and exploiting semantic deviations in ARM instruction processing.				
ISSTA-2021-47	RAProducer: efficiently diagnose and reproduce data race bugs for binaries via trace analysis.				
ISSTA-2021-48	A lightweight framework for function name reassignment based on large-scale stripped binaries.				
ISSTA-2021-49	Finding data compatibility bugs with JSON subschema checking.	https://github.com/ibm/jsonsubschema	True	i	t
ISSTA-2021-50	Automated patch backporting in Linux (experience paper).	https://github.com/rshariffdeen/FixMorph	True	i	t
ISSTA-2021-51	Faster, deeper, easier: crowdsourcing diagnosis of microservice kernel failure from user space.	https://github.com/PanYicheng/dycause_rca	True	o	f
ISSTA-2022-0	jTrans: jump-aware transformer for binary code similarity detection.	https://github.com/vul337/jTrans	True	i	t
ISSTA-2022-1	FDG: a precise measurement of fault diagnosability gain of test cases.	https://github.com/agb94/FDG-artifact	True	i	t
ISSTA-2022-2	TeLL: log level suggestions via modeling multi-level code block information.	https://github.com/ljiahao/TeLL	True	c	t
ISSTA-2022-3	An extensive study on pre-trained models for program understanding and generation.	https://github.com/ZZR0/ISSTA22-CodeStudy	True	i	r
ISSTA-2022-4	Metamorphic relations via relaxations: an approach to obtain oracles for action-policy testing.	https://github.com/Practical-Formal-Methods/pi-fuzz	True	i	t
ISSTA-2022-5	Hunting bugs with accelerated optimal graph vertex matching.				
ISSTA-2022-6	Using pre-trained language models to resolve textual and semantic merge conflicts (experience paper).	https://doi.org/10.5281/zenodo.5911767	True	o	t
ISSTA-2022-7	Combining solution reuse and bound tightening for efficient analysis of evolving systems.	https://sites.google.com/view/operation-bounder/home	True	o	f
ISSTA-2022-8	On the use of evaluation measures for defect prediction studies.	https://github.com/SOLAR-group/dpevalmeasures	True	o	r
ISSTA-2022-9	Evolution-aware detection of order-dependent flaky tests.				
ISSTA-2022-10	ε-weakened robustness of deep neural networks.	https://github.com/YANG-Yuting/Epsilon-weakened-Robustness-of-Deep-Neural-Networks	True	o	f
ISSTA-2022-11	Simple techniques work surprisingly well for neural network test prioritization and active learning (replicability study).	https://github.com/testingautomated-usi/simple-tip	True	o	s
ISSTA-2022-12	Improving cross-platform binary analysis using representation learning via graph alignment.	https://github.com/yonsei-cysec/XBA;https://sites.google.com/view/xba-intro	True	o	s
ISSTA-2022-13	BET: black-box efficient testing for convolutional neural networks.				
ISSTA-2022-14	DocTer: documentation-guided fuzzing for testing deep learning API functions.	https://github.com/lin-tan/DocTer	True	i	r
ISSTA-2022-15	ASRTest: automated testing for deep-neural-network-driven speech recognition systems.	https://github.com/SATE-Lab/ASRTest	True	i	r
ISSTA-2022-16	AEON: a method for automatic evaluation of NLP test cases.	https://github.com/CUHK-ARISE/AEON	True	i	f
ISSTA-2022-17	Human-in-the-loop oracle learning for semantic bugs in string processing programs.	https://github.com/charakageethal/grammar2fix	True	i	t
ISSTA-2022-18	HybridRepair: towards annotation-efficient repair for deep learning models.	https://github.com/cure-lab/HybridRepair	True	a	t
ISSTA-2022-19	Cross-lingual transfer learning for statistical type inference.	https://sites.google.com/view/cltl4sti/home	True	i	r
ISSTA-2022-20	Unicorn: detect runtime errors in time-series databases with hybrid input synthesis.				
ISSTA-2022-21	On the use of mutation analysis for evaluating student test suite quality.	https://doi.org/10.5281/zenodo.6564504	True	o	r
ISSTA-2022-22	Test mimicry to assess the exploitability of library vulnerabilities.	https://github.com/soarsmu/transfer	True	o	f
ISSTA-2022-23	Automated test generation for REST APIs: no time to rest yet.	https://bit.ly/RESTTestToolsStudy;https://github.com/codingsoo/REST_GO	True	o	s
ISSTA-2022-24	Finding bugs in Gremlin-based graph database systems via Randomized differential testing.	https://github.com/tcse-iscas/Grand	True	i	t
ISSTA-2022-25	RegMiner: towards constructing a large regression dataset from code evolution history.	https://github.com/SongXueZhi/RegMiner	True	i	t
ISSTA-2022-26	One step further: evaluating interpreters using metamorphic testing.	https://zenodo.org/record/6573008#.YoxYW6hBx3j	True	i	f
ISSTA-2022-27	SnapFuzz: high-throughput fuzzing of network applications.	https://doi.org/10.5281/zenodo.6529828	True	o	s
ISSTA-2022-28	Almost correct invariants: synthesizing inductive invariants by fuzzing proofs.	https://doi.org/10.5281/zenodo.6534229	True	o	r
ISSTA-2022-29	SLIME: program-sensitive energy allocation for fuzzing.	https://github.com/diewufeihong/SLIME	True	i	t
ISSTA-2022-30	MDPFuzz: testing models solving Markov decision processes.	https://sites.google.com/view/mdpfuzz;https://github.com/Qi-Pang/MDPFuzz	True	i	t
ISSTA-2022-31	TensileFuzz: facilitating seed input generation in fuzzing via string constraint solving.	https://github.com/TensileFuzz/TensileFuzz	True	i	r
ISSTA-2022-32	PrIntFuzz: fuzzing Linux drivers via automated virtual device simulation.	https://github.com/vul337/PrIntFuzz	True	i	f
ISSTA-2022-33	Efficient greybox fuzzing of applications in Linux-based IoT devices via enhanced user-mode emulation.	https://doi.org/10.5281/zenodo.6580348	True	o	s
ISSTA-2022-34	Understanding device integration bugs in smart home system.	https://github.com/tcse-iscas/iBugs	True	i	t
ISSTA-2022-35	A large-scale empirical analysis of the vulnerabilities introduced by third-party components in IoT firmware.	https://github.com/BBge/FirmSecDataset	True	i	t
ISSTA-2022-36	Deadlock prediction via generalized dependency.				
ISSTA-2022-37	Automated testing of image captioning systems.				
ISSTA-2022-38	LiRTest: augmenting LiDAR point clouds for automated testing of autonomous driving systems.	https://github.com/meng2180/LiRTest	True	i	f
ISSTA-2022-39	Detecting multi-sensor fusion errors in advanced driver-assistance systems.	https://github.com/AIasd/FusED	True	i	t
ISSTA-2022-40	Precise and efficient atomicity violation detection for interrupt-driven programs via staged path pruning.				
ISSTA-2022-41	Path-sensitive code embedding via contrastive learning for software vulnerability detection.				
ISSTA-2022-42	A large-scale study of usability criteria addressed by static analysis tools.	https://sites.google.com/view/datatoolsurvey/	True	i	t
ISSTA-2022-43	An empirical study on the effectiveness of static C code analyzers for vulnerability detection.	https://doi.org/10.5281/zenodo.6515687	True	i	t
ISSTA-2022-44	Testing Dafny (experience paper).	https://github.com/dafny-lang/xdsmith	True	o	t
ISSTA-2022-45	Combining static analysis error traces with dynamic symbolic execution (experience paper).	https://doi.org/10.5281/zenodo.6539575	True	o	s
ISSTA-2022-46	The raise of machine learning hyperparameter constraints in Python code.	https://doi.org/10.5281/zenodo.6534173	True	o	r
ISSTA-2022-47	PermDroid: automatically testing permission-related behaviour of Android applications.	https://github.com/wsong-nj/PermDroid	True	i	f
ISSTA-2022-48	Detecting and fixing data loss issues in Android apps.	https://github.com/iFixDataLoss/iFixDataloss22	True	i	t
ISSTA-2022-49	Automatically detecting API-induced compatibility issues in Android apps: a comparative analysis (replicability study).	https://zenodo.org/record/6516441	True	i	t
ISSTA-2022-50	NCScope: hardware-assisted analyzer for native code in Android apps.	https://doi.org/10.5281/zenodo.6534525	True	i	t
ISSTA-2022-51	Detecting resource utilization bugs induced by variant lifecycles in Android.	https://github.com/SEG-DENSE/VALA	True	i	f
ISSTA-2022-52	Patch correctness assessment in automated program repair based on the impact of patches on production and test code.	https://github.com/ali-ghanbari/shibboleth	True	i	r
ISSTA-2022-53	ATR: template-based repair for Alloy specifications.	https://github.com/guolong-zheng/atmprep	True	a	t
ISSTA-2022-54	CIRCLE: continual repair across programming languages.	https://github.com/2022CIRCLE/CIRCLE	True	i	f
ISSTA-2022-55	Program vulnerability repair via inductive inference.	https://github.com/yuntongzhang/vulnfix	True	o	s
ISSTA-2022-56	WASAI: uncovering vulnerabilities in Wasm smart contracts.	https://github.com/wasai-project/wasai	True	i	t
ISSTA-2022-57	Finding permission bugs in smart contracts with role mining.	https://doi.org/10.21979/N9/MBHBCI	True	i	t
ISSTA-2022-58	eTainter: detecting gas-related vulnerabilities in smart contracts.	https://github.com/DependableSystemsLab/eTainter	True	i	r
ISSTA-2022-59	Park: accelerating smart contract vulnerability detection via parallel-fork symbolic execution.				
ISSTA-2022-60	SmartDagger: a bytecode-based static analysis approach for detecting cross-contract vulnerability.				
FSE-2017-3	Reflections on the REST architectural style and "principled design of the modern web architecture" (impact paper award).				
FSE-2017-4	A fast causal profiler for task parallel programs.	https://github.com/rutgers-apl/TaskProf	True	c	s
FSE-2017-5	On the scalability of Linux kernel maintainers' work.	https://github.com/minghuizhou/maintainerAnalysis	True	c	s
FSE-2017-6	Modeling and verification of evolving cyber-physical spaces.				
FSE-2017-7	Easy over hard: a case study on deep learning.	https://github.com/WeiFoo/EasyOverHard	True	i	f
FSE-2017-8	Finding near-optimal configurations in product lines by random sampling.				
FSE-2017-9	Revisiting unsupervised learning for defect prediction.	https://github.com/WeiFoo/RevisitUnsupervised	True	o	f
FSE-2017-10	Loopster: static loop termination analysis.	https://sites.google.com/site/looptermination;https://github.com/mmjb/T2	True	o	r
FSE-2017-11	CodeCarbonCopy.				
FSE-2017-12	The power of "why" and "why not": enriching scenario exploration with provenance.	http://cs.brown.edu/research/plt/dl/fse2017/	True	i	f
FSE-2017-13	Where is the bug and how is it fixed? an experiment with practitioners.	https://dbgbench.github.io;https://github.com/dbgbench/dbgbench.github.io	False	c	s
FSE-2017-14	Understanding misunderstandings in source code.	https://atomsofconfusion.com	True	i	f
FSE-2017-15	Measuring neural efficiency of program comprehension.	https://github.com/brains-on-code/paper-esec-fse-2017/	True	i	f
FSE-2017-16	Bayesian specification learning for finding API usage errors.				
FSE-2017-17	Synergistic debug-repair of heap manipulations.				
FSE-2017-18	Failure-directed program trimming.	https://mariachris.github.io/FSE2017/benchmarks.zip	True	o	f
FSE-2017-19	Why modern open source projects fail.				
FSE-2017-20	Trade-offs in continuous integration: assurance, security, and flexibility.	http://cope.eecs.oregonstate.edu/CI_Tradeo_x001D_s	False	i	s
FSE-2017-21	µDroid: an energy-aware mutation testing framework for Android.	http://www.ics.uci.edu/~seal/projects/mu_droid/index.html	False	i	r
FSE-2017-22	PATDroid: permission-aware GUI testing of Android.	http://www.ics.uci.edu/~seal/projects/patdroid/	False	i	r
FSE-2017-23	Enabling mutation testing for Android apps.				
FSE-2017-24	Guided, stochastic model-based GUI testing of Android apps.	https://tingsu.github.io/files/stoat.html;https://github.com/tingsu/Stoat	False	o	r
FSE-2017-25	Using bad learners to find good configurations.	https://github.com/ai-se/Reimplement/tree/cleaned_version	True	i	f
FSE-2017-26	Attributed variability models: outside the comfort zone.	https://github.com/se-passau/thor-avm	True	i	s
FSE-2017-27	Kmax: finding all configurations of Kbuild makefiles statically.	https://github.com/paulgazz/kmax	True	i	f
FSE-2017-28	Is there a mismatch between real-world feature models and product-line research?	https://github.com/AlexanderKnueppel/is-there-a-mismatch	True	c	f
FSE-2017-29	Adaptively generating high quality fixes for atomicity violations.				
FSE-2017-30	AtexRace: across thread and execution sampling for in-house race detection.				
FSE-2017-31	Symbolic execution of programmable logic controller code.				
FSE-2017-32	Thread-modular static analysis for relaxed memory models.				
FSE-2017-33	ARTINALI: dynamic invariant detection for cyber-physical system security.	https://github.com/karthikp-ubc/Artinali	True	o	r
FSE-2017-34	A symbolic justice violations transition system for unrealizable GR(1) specifications.	http://smlab.cs.tau.ac.il/syntech/jvts/	True	o	r
FSE-2017-35	Automated control of multiple software goals using multiple actuators.	http://www.martinamaggio.com/papers/fse17/	True	i	f
FSE-2017-36	Why do developers use trivial packages? an empirical case study on npm.	http://das.encs.concordia.ca/publications/npm-survey-data/	False	i	f
FSE-2017-37	Detecting missing information in bug descriptions.	https://seers.utdallas.edu/projects/missing-info-in-bugs	False	i	r
FSE-2017-38	Continuous variable-specific resolutions of feature interactions.	https://ece.uwaterloo.ca/~mhzibaee/fse	False	o	f
FSE-2017-39	Model-level, platform-independent debugging in the context of the model-driven development of real-time systems.	https://github.com/moji1/MDebugger	True	o	f
FSE-2017-40	Cooperative kernels: GPU multitasking for blocking algorithms.				
FSE-2017-41	Toward full elasticity in distributed static analysis: the case of callgraph analysis.	https://github.com/too4words/Call-Graph-Builder-DotNet	True	o	f
FSE-2017-42	Probabilistic model checking of perturbed MDPs with applications to cloud computing.				
FSE-2017-43	Understanding the impact of refactoring on smells: a longitudinal study of 23 software projects.	http://diegocedrim.github.io/fse-2017-data/	True	o	r
FSE-2017-44	Cimplifier: automatically debloating containers.				
FSE-2017-45	Craig vs. Newton in software model checking.				
FSE-2017-46	Fairness testing: testing software for discrimination.	https://github.com/LASER-UMASS/Themis	True	i	t
FSE-2017-47	The care and feeding of wild-caught mutants.	https://github.com/d-bingham/wildcaughtmutants	True	o	t
FSE-2017-48	QTEP: quality-aware test case prioritization.	http://asset.uwaterloo.ca/qtep/	False	o	r
FSE-2017-49	Constraint normalization and parameterized caching for quantitative program analysis.	https://github.com/vlab-cs-ucsb/cashew/	True	o	s
FSE-2017-50	Generalized observational slicing for tree-represented modelling languages.				
FSE-2017-51	On evidence preservation requirements for forensic-ready systems.	https://github.com/lpasquale/kEEPER/tree/keeper_CLI	True	o	f
FSE-2017-52	BDCI: behavioral driven conflict identification.	http://www.lta.disco.unimib.it/ tools/bdci	False	i	t
FSE-2017-53	NoFAQ: synthesizing command repairs from examples.				
